answer,post_answer_count,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,code_length,tag_count
2,2,0,0,0,35,594,54,0,0,10,2,28,5,807.0,50,2,4,1,0,0,4,191.0,4.0
2,1,0,0,0,387,473,54,0,4,19,17,7,2,2142.0,111,3,1,0,0,2,5,3838.0,5.0
2,1,2,0,0,92,384,54,1,0,24,12,0,0,1550.0,103,6,4,0,0,3,5,4554.0,5.0
2,1,0,0,0,275,364,54,2,0,-1,4,3,2,1803.0,37,1,2,0,0,2,4,1103.0,4.0
2,2,0,0,0,198,329,54,5,0,2,6,7,4,1463.0,57,2,3,1,0,1,2,714.0,2.0
2,2,0,0,0,56,190,54,7,0,1,2,11,2,956.0,75,2,2,0,0,1,1,2168.0,1.0
2,1,0,0,-1,50,140,54,0,0,1,0,11,2,149.0,37,1,1,0,0,1,4,78.0,4.0
2,1,1,0,1,355,85,54,0,0,3,6,5,0,342.0,48,1,3,0,0,1,2,50.0,2.0
2,1,3,0,0,87,69,54,0,0,0,5,5,2,42.0,42,2,4,1,0,2,3,625.0,3.0
2,1,0,0,0,71,2293,53,0,0,0,9,57,13,2442.0,72,2,0,1,0,1,2,847.0,2.0
2,1,0,2,1,589,2293,53,0,0,0,9,57,13,2434.0,51,1,4,0,0,0,2,675.0,2.0
2,3,11,1,7,974,1123,53,5,0,0,11,7,2,1186.0,54,2,2,1,0,3,3,447.0,3.0
2,2,3,0,2,376,782,53,3,15,28,23,25,6,1613.0,45,2,6,1,0,3,4,509.0,4.0
2,1,0,0,1,14,622,53,0,1,35,2,15,1,168.0,68,2,2,1,0,1,2,187.0,2.0
2,4,0,0,1,129,622,53,0,1,35,2,15,1,248.0,47,1,4,0,0,4,4,186.0,4.0
2,3,7,0,1,355,580,53,37,14,30,10,1,0,1951.0,67,5,15,3,0,2,4,907.0,4.0
2,1,2,0,1,493,485,53,2,0,0,3,56,6,1014.0,84,1,2,1,0,0,2,41.0,2.0
1,0,3,0,2,65,485,53,2,0,0,3,56,6,1079.0,56,0,5,1,1,2,3,0.0,3.0
2,4,0,2,14,8341,367,53,1,6,8,2,27,4,419.0,39,0,4,1,0,2,4,0.0,4.0
1,0,6,0,2,31,277,53,6,3,6,3,11,1,254.0,40,2,3,1,0,0,2,271.0,2.0
2,1,0,0,0,109,112,53,0,0,0,2,2,0,79.0,75,0,1,0,0,0,3,0.0,3.0
2,4,7,0,-3,1129,1535,52,329,11,53,15,-6,0,101.0,26,1,3,0,1,2,2,1731.0,2.0
2,3,0,0,0,1883,914,52,3,1,9,2,12,2,1674.0,51,3,0,0,0,1,2,55.0,2.0
1,0,0,0,1,30,781,52,15,2,11,12,15,1,1571.0,66,3,5,2,0,1,3,556.0,3.0
2,1,2,0,1,322,608,52,1,0,0,4,13,4,1580.0,39,1,2,0,0,0,2,2103.0,2.0
1,0,4,2,1,87,486,52,0,1,33,6,3,2,1318.0,86,0,4,0,0,0,3,0.0,3.0
2,1,5,1,1,234,480,52,4,14,19,11,20,5,538.0,59,1,1,0,0,1,3,356.0,3.0
2,1,5,0,0,327,327,52,1,0,0,7,-4,1,1734.0,49,3,7,1,0,1,2,935.0,2.0
2,1,0,0,1,37,293,52,0,4,4,3,11,2,440.0,42,1,1,0,0,2,2,146.0,2.0
2,2,2,0,1,64,259,52,0,0,0,1,16,2,783.0,24,1,9,1,0,1,2,200.0,2.0
2,5,20,0,0,81,259,52,0,0,0,1,16,2,1130.0,45,3,6,0,1,1,3,888.0,3.0
2,2,0,0,-2,72,191,52,0,0,1,1,0,0,1934.0,38,0,0,0,0,1,3,0.0,3.0
1,0,1,0,1,29,166,52,1,4,6,0,14,2,217.0,77,3,0,1,0,1,3,4520.0,3.0
2,1,6,0,0,79,166,52,1,4,6,0,14,2,3.0,39,2,3,1,0,2,3,1648.0,3.0
1,0,0,0,0,43,144,52,0,0,0,0,14,3,370.0,34,0,2,1,0,1,2,0.0,2.0
2,1,0,0,0,24,83,52,0,0,0,1,11,0,57.0,46,1,2,0,0,1,1,244.0,1.0
2,2,0,0,0,81,37,52,0,0,0,0,3,1,292.0,67,1,2,0,0,1,2,230.0,2.0
2,3,7,0,0,747,5658,51,7,187,310,68,0,0,35.0,36,2,6,0,0,1,4,1453.0,4.0
2,1,0,0,1,126,1548,51,0,102,102,19,1,0,1655.0,58,2,2,0,0,0,3,342.0,3.0
2,2,1,0,0,229,1529,51,12,5,16,9,0,0,1645.0,34,2,3,1,0,0,5,392.0,5.0
2,1,0,0,0,18,620,51,0,0,0,10,81,20,1308.0,51,1,1,1,0,2,2,134.0,2.0
2,2,4,0,0,187,571,51,3,10,15,19,3,1,906.0,50,2,8,1,0,3,5,327.0,5.0
2,3,1,0,0,260,433,51,8,0,0,8,22,3,308.0,55,3,3,0,0,2,4,970.0,4.0
1,0,0,0,1,109,110,51,0,0,1,1,3,1,642.0,22,1,8,1,0,0,2,538.0,2.0
2,2,5,0,0,32,66,51,0,1,5,0,0,0,1370.0,75,3,9,0,0,2,2,373.0,2.0
2,1,2,0,2,1015,66,51,0,2,5,0,3,0,1.0,86,0,2,0,0,4,5,0.0,5.0
1,0,2,0,0,83,34,51,0,0,0,1,3,2,502.0,44,0,4,0,0,1,5,0.0,5.0
2,1,1,0,1,35,1122,50,25,17,72,8,1,1,1735.0,47,1,0,0,0,1,4,610.0,4.0
1,0,1,0,0,27,351,50,0,0,0,7,6,1,1576.0,78,1,1,0,0,4,5,339.0,5.0
1,0,0,0,0,156,90,50,0,3,3,5,5,1,1331.0,45,1,9,0,0,1,3,379.0,3.0
2,1,2,0,0,73,76,50,0,1,5,2,2,0,300.0,60,4,7,0,0,1,3,627.0,3.0
1,0,7,0,0,384,52,50,0,0,0,0,-1,1,985.0,54,1,2,0,0,2,3,337.0,3.0
1,0,0,1,1,63,1496,49,37,43,68,20,-11,1,1086.0,67,2,0,0,0,1,4,10345.0,4.0
1,0,1,0,0,17,747,49,0,5,22,7,28,3,851.0,54,0,5,3,0,0,1,0.0,1.0
2,1,0,0,3,397,628,49,0,0,1,5,42,14,843.0,61,2,4,2,0,1,4,414.0,4.0
2,2,3,0,0,60,628,49,0,0,1,5,42,14,790.0,44,1,4,1,0,1,2,32.0,2.0
2,1,2,1,0,382,487,49,3,14,24,0,0,1,1066.0,38,3,3,0,0,1,2,4203.0,2.0
2,1,0,0,1,277,379,49,12,5,5,10,2,1,1862.0,29,0,3,0,0,2,2,0.0,2.0
2,1,2,0,1,34,342,49,1,-4,-4,3,8,0,1501.0,64,1,2,1,2,3,4,437.0,4.0
2,2,0,0,4,49,336,49,4,7,8,8,29,1,994.0,77,3,3,1,0,3,3,923.0,3.0
1,0,6,0,1,35,323,49,3,3,10,2,10,5,597.0,44,1,1,0,0,1,2,375.0,2.0
1,0,5,0,0,114,316,49,4,1,2,2,14,0,504.0,101,0,6,4,0,2,5,0.0,5.0
1,0,4,0,0,32,290,49,2,3,4,0,8,0,755.0,77,0,2,1,0,0,3,0.0,3.0
2,3,2,0,-1,256,176,49,1,2,4,0,8,4,595.0,37,3,2,0,0,3,3,330.0,3.0
2,1,2,0,2,115,164,49,0,0,0,3,14,2,21.0,30,3,2,2,0,3,3,3191.0,3.0
2,3,1,0,0,84,164,49,0,0,0,3,14,2,48.0,37,3,1,4,3,3,3,916.0,3.0
1,0,1,0,0,16,164,49,0,0,0,3,14,2,208.0,48,2,3,0,0,2,3,1099.0,3.0
2,1,1,0,1,40,160,49,0,1,2,1,4,2,1230.0,55,0,2,0,0,0,2,0.0,2.0
2,1,0,0,0,162,3216,48,10,109,233,31,1,0,378.0,41,0,2,0,0,0,3,0.0,3.0
2,1,0,0,0,129,2049,48,1,26,44,17,12,4,2529.0,33,6,7,0,0,1,4,1851.0,4.0
1,0,1,0,1,223,1730,48,0,7,42,4,5,0,2790.0,50,3,6,1,0,1,3,850.0,3.0
2,1,0,0,1,574,541,48,0,0,0,0,4,2,1419.0,44,0,3,2,0,0,2,0.0,2.0
2,1,0,0,0,147,525,48,2,3,3,8,2,0,1147.0,47,1,2,0,0,1,3,700.0,3.0
2,2,5,0,-1,56,283,48,0,0,0,3,42,3,79.0,34,1,2,1,0,2,2,496.0,2.0
1,0,5,0,1,111,202,48,0,0,10,0,2,0,1098.0,42,7,6,1,0,2,5,2395.0,5.0
2,1,3,0,0,380,164,48,0,5,5,2,2,1,989.0,43,0,2,1,0,1,4,0.0,4.0
2,1,0,0,1,24,119,48,0,2,8,0,-2,0,168.0,38,1,1,2,0,2,2,31.0,2.0
1,0,2,0,1,40,97,48,0,3,4,0,6,0,245.0,54,0,10,1,2,4,5,0.0,5.0
2,3,0,0,0,41,40,48,0,0,0,2,-1,0,15.0,85,1,4,1,1,1,3,1712.0,3.0
1,0,1,0,3,775,1411,47,1,35,57,8,10,1,1435.0,27,2,3,0,0,1,5,3570.0,5.0
2,1,0,0,-1,45,528,47,8,2,20,12,1,1,2359.0,81,0,10,2,0,0,1,0.0,1.0
2,1,0,0,0,290,376,47,2,2,3,14,3,1,1128.0,44,2,2,1,0,0,1,177.0,1.0
1,0,2,1,0,176,357,47,1,6,12,8,1,1,1526.0,57,3,3,0,0,1,5,1090.0,5.0
2,1,2,0,1,367,327,47,0,0,0,9,26,4,642.0,47,2,5,1,0,0,2,70.0,2.0
2,2,0,0,2,55,323,47,1,0,0,2,11,3,626.0,94,1,1,1,0,2,2,459.0,2.0
2,3,2,4,7,99,314,47,9,0,10,2,10,5,1966.0,62,2,4,0,0,1,3,152.0,3.0
2,2,0,0,1,435,312,47,4,2,2,4,18,4,1566.0,39,1,1,0,0,1,3,367.0,3.0
1,0,1,0,0,9,312,47,4,2,2,4,18,4,1766.0,46,1,4,1,0,2,3,39.0,3.0
2,5,19,0,0,97,310,47,1,0,2,10,12,2,582.0,35,6,7,2,0,4,4,653.0,4.0
2,5,1,0,0,349,290,47,0,2,3,1,14,4,498.0,63,2,3,0,0,2,2,368.0,2.0
1,0,1,0,0,27,245,47,0,1,1,3,24,3,610.0,74,0,0,1,0,2,3,0.0,3.0
2,1,0,1,3,898,238,47,2,2,9,1,5,1,110.0,22,0,0,0,0,1,4,0.0,4.0
2,1,0,0,2,32,205,47,1,0,0,4,10,0,1545.0,78,0,5,6,0,2,5,0.0,5.0
2,2,0,0,3,38,151,47,1,0,0,3,19,6,126.0,34,5,9,1,1,2,5,956.0,5.0
1,0,0,0,0,12,110,47,0,2,6,0,1,0,1588.0,70,0,4,0,0,1,3,0.0,3.0
2,2,3,0,0,31,2041,46,3,51,83,44,4,2,1963.0,69,2,5,2,0,2,3,152.0,3.0
2,3,0,0,1,66,1258,46,0,0,31,5,17,1,1411.0,58,1,3,0,0,1,3,119.0,3.0
1,0,8,0,0,57,1047,46,2,6,45,22,11,1,1379.0,77,0,0,1,4,1,3,0.0,3.0
1,0,7,0,0,36,691,46,1,8,21,9,1,0,2473.0,61,3,3,2,0,2,5,768.0,5.0
1,0,7,0,0,121,583,46,26,1,7,11,5,2,1513.0,75,4,4,0,0,1,4,166.0,4.0
2,5,5,0,1,86,413,46,14,0,1,4,66,26,5.0,43,1,1,0,0,2,2,101.0,2.0
2,1,0,0,0,15,395,46,7,5,3,8,8,4,111.0,45,0,2,0,0,1,2,0.0,2.0
2,2,1,0,-1,57,197,46,10,2,1,7,19,3,655.0,48,2,1,1,0,2,2,2219.0,2.0
2,1,0,0,0,31,197,46,10,2,1,7,19,3,924.0,54,0,4,1,0,2,4,0.0,4.0
2,2,4,0,1,60,148,46,2,1,2,2,4,0,953.0,85,1,5,5,0,2,3,156.0,3.0
2,1,3,0,0,38,145,46,2,1,2,2,8,3,420.0,46,2,5,1,0,3,4,113.0,4.0
2,1,0,0,2,421,135,46,0,0,0,3,17,2,257.0,50,0,3,0,0,1,4,0.0,4.0
2,2,0,0,2,55,533,45,2,0,3,1,58,10,1090.0,59,2,3,3,0,1,5,745.0,5.0
2,1,0,0,0,64,468,45,1,12,13,3,0,0,983.0,58,0,3,1,0,0,1,0.0,1.0
2,1,0,0,0,74,334,45,5,0,1,3,8,1,1232.0,56,1,5,0,0,2,3,280.0,3.0
1,0,0,0,0,42,314,45,1,0,0,2,48,7,270.0,33,3,6,2,0,0,1,304.0,1.0
2,1,1,0,0,31,314,45,1,0,0,2,48,7,16.0,62,1,1,0,0,3,3,502.0,3.0
2,1,0,1,2,153,314,45,1,0,0,2,48,7,16.0,106,1,1,0,0,2,4,418.0,4.0
2,1,0,0,2,148,199,45,0,7,12,5,4,6,756.0,43,1,1,1,2,1,3,4382.0,3.0
1,0,5,0,0,76,195,45,0,0,1,7,17,6,445.0,36,1,2,0,0,2,3,588.0,3.0
2,2,0,1,0,1757,189,45,0,12,12,2,0,1,853.0,45,2,3,1,0,0,5,633.0,5.0
2,1,3,0,1,477,185,45,1,1,0,1,6,0,821.0,67,2,2,0,0,1,3,491.0,3.0
2,2,0,0,0,43,179,45,0,0,0,7,6,1,338.0,54,0,4,1,0,1,2,0.0,2.0
2,3,2,0,-2,83,129,45,15,0,-3,5,20,3,499.0,48,1,3,0,0,2,3,193.0,3.0
2,1,0,0,0,194,113,45,0,2,5,2,2,0,1513.0,56,1,2,0,0,3,5,2405.0,5.0
2,1,0,0,0,65,85,45,0,0,0,1,6,3,118.0,79,1,6,0,0,2,5,7045.0,5.0
2,2,4,0,0,89,24,45,0,0,0,0,3,0,91.0,43,1,4,3,1,1,2,253.0,2.0
2,3,4,0,2,969,18,45,0,0,0,0,2,2,11.0,46,1,5,2,0,2,5,290.0,5.0
2,2,3,0,0,107,2108,44,14,51,135,30,2,0,1630.0,47,1,1,0,0,1,2,278.0,2.0
2,1,9,1,9,248,528,44,4,5,6,3,28,4,1006.0,48,1,7,2,0,1,4,900.0,4.0
2,2,0,0,2,55,526,44,0,6,6,0,63,14,224.0,46,1,2,1,0,2,2,108.0,2.0
2,1,0,0,0,25,521,44,2,0,5,10,44,6,498.0,63,0,3,1,0,0,2,0.0,2.0
2,1,4,0,0,46,485,44,7,0,-1,71,42,3,125.0,64,0,2,2,0,2,3,0.0,3.0
2,1,2,0,0,98,485,44,7,0,-1,71,42,3,127.0,48,3,6,4,0,3,3,1579.0,3.0
2,1,6,0,0,1383,475,44,2,8,26,1,1,2,574.0,37,0,1,0,0,2,2,0.0,2.0
2,1,0,0,0,53,390,44,0,0,7,6,6,0,1099.0,52,4,2,1,0,2,3,536.0,3.0
2,1,0,0,0,33,301,44,2,0,9,2,15,2,536.0,59,1,1,0,0,0,3,519.0,3.0
2,2,0,0,1,126,251,44,3,7,8,4,2,0,393.0,63,2,3,3,1,2,5,794.0,5.0
2,1,0,0,1,119,188,44,0,0,18,0,1,0,1136.0,71,1,2,0,0,0,1,234.0,1.0
2,1,3,0,1,127,177,44,6,2,6,5,9,1,636.0,36,0,3,1,1,1,2,0.0,2.0
2,1,2,0,1,110,134,44,0,0,0,0,14,2,13.0,21,2,3,0,0,4,5,588.0,5.0
2,2,0,0,0,1090,131,44,0,1,1,0,9,0,994.0,67,1,2,1,0,1,1,855.0,1.0
2,1,2,0,0,56,119,44,0,0,0,4,16,2,20.0,66,2,2,0,0,2,2,1291.0,2.0
2,2,0,0,0,67,103,44,0,0,0,3,1,0,697.0,17,2,6,0,0,1,5,4816.0,5.0
2,1,1,0,9,308,86,44,0,0,0,2,27,11,2203.0,38,2,0,1,0,1,3,2672.0,3.0
2,1,9,0,0,39,86,44,0,0,0,2,27,11,1869.0,88,0,2,0,0,1,2,0.0,2.0
2,1,0,0,0,1032,86,44,0,0,0,2,27,11,1838.0,42,1,2,1,0,1,4,803.0,4.0
2,1,0,0,0,24,86,44,0,0,0,2,27,11,1985.0,82,3,1,2,0,1,2,2310.0,2.0
2,1,2,0,1,33,62,44,0,0,0,1,5,1,1147.0,42,0,2,0,0,2,5,0.0,5.0
2,1,0,0,0,41,18,44,1,0,0,3,8,2,1999.0,37,3,2,1,0,2,3,918.0,3.0
2,1,2,0,0,33,452,43,0,0,-1,1,9,1,2321.0,34,4,4,1,0,1,1,379.0,1.0
2,1,3,1,2,312,392,43,0,10,10,7,28,6,167.0,50,4,6,1,0,1,3,628.0,3.0
2,4,0,1,1,639,392,43,0,10,10,7,28,6,132.0,59,2,2,0,0,1,3,1306.0,3.0
2,1,4,0,0,424,389,43,3,0,0,0,-1,1,2127.0,56,0,3,1,1,1,3,0.0,3.0
2,2,0,0,0,49,389,43,1,0,2,4,43,4,262.0,51,3,5,4,0,3,4,102.0,4.0
2,1,0,2,10,1171,379,43,30,10,19,87,9,2,881.0,72,6,11,4,0,1,4,10395.0,4.0
1,0,2,0,0,48,332,43,0,0,9,0,0,0,1046.0,38,1,3,1,0,1,2,499.0,2.0
2,1,3,0,0,305,265,43,16,3,8,5,8,0,688.0,31,1,3,1,0,2,3,1135.0,3.0
2,1,5,0,1,246,265,43,16,3,8,5,8,0,509.0,78,4,2,2,0,2,4,1985.0,4.0
1,0,2,0,0,37,176,43,0,0,5,0,16,6,430.0,45,1,4,3,0,1,4,32.0,4.0
2,1,2,0,0,75,173,43,2,2,1,4,10,3,0.0,60,1,2,1,0,2,2,3309.0,2.0
2,1,0,0,3,54,143,43,1,0,1,1,5,2,98.0,65,0,2,2,0,0,2,0.0,2.0
2,1,0,0,0,32,129,43,0,0,0,0,0,0,297.0,52,2,1,2,0,2,2,1365.0,2.0
1,0,5,0,0,48,99,43,0,1,1,4,6,2,699.0,103,2,8,1,1,3,5,881.0,5.0
1,0,0,0,3,112,22,43,0,0,0,0,0,0,276.0,55,3,2,0,0,4,5,897.0,5.0
1,0,0,0,1,61,1529,42,4,13,75,7,3,0,2283.0,64,0,0,0,1,1,3,0.0,3.0
2,1,0,0,0,91,700,42,10,12,37,11,7,1,2158.0,58,0,4,2,2,2,4,0.0,4.0
2,1,7,0,0,48,603,42,1,2,3,10,15,4,2213.0,50,1,4,1,0,2,3,3269.0,3.0
2,1,7,0,1,42,463,42,1,6,7,5,5,0,1176.0,25,0,10,2,0,3,3,0.0,3.0
2,2,6,0,0,32,363,42,0,6,10,5,27,4,263.0,35,2,11,3,0,3,4,532.0,4.0
2,1,0,1,0,256,323,42,1,8,14,3,0,1,135.0,84,1,4,0,0,0,3,212.0,3.0
1,0,2,0,0,19,313,42,1,1,1,3,14,2,895.0,68,1,1,2,0,2,2,369.0,2.0
2,1,3,0,2,39,231,42,0,0,0,1,9,1,262.0,52,2,12,3,0,4,5,2870.0,5.0
2,3,0,1,1,1946,228,42,12,5,17,12,1,1,1531.0,37,0,2,2,0,1,4,0.0,4.0
2,1,11,0,0,105,168,42,0,0,0,4,7,1,175.0,35,1,1,1,0,1,2,422.0,2.0
2,2,1,0,0,89,157,42,0,0,0,2,16,4,992.0,76,3,0,0,0,3,4,276.0,4.0
2,2,3,0,1,693,148,42,0,1,2,1,19,2,791.0,36,2,5,0,0,2,4,299.0,4.0
2,1,0,0,0,56,147,42,2,1,1,2,8,1,1272.0,73,1,0,0,0,2,4,277.0,4.0
2,2,4,0,0,39,138,42,0,0,0,4,13,1,203.0,40,2,4,3,2,2,2,702.0,2.0
2,1,2,0,1,47,138,42,0,0,0,4,13,1,125.0,66,1,5,0,0,2,2,155.0,2.0
1,0,0,0,0,21,116,42,0,0,0,3,11,1,34.0,66,2,2,0,0,2,3,1200.0,3.0
2,1,0,0,-1,61,105,42,0,0,2,1,5,1,299.0,55,0,1,1,0,1,2,0.0,2.0
2,1,3,0,0,38,78,42,0,0,0,1,11,2,0.0,106,2,0,3,0,3,5,258.0,5.0
2,1,0,1,1,582,77,42,0,0,1,1,10,1,370.0,78,1,3,2,0,0,3,309.0,3.0
2,1,1,0,0,53,58,42,0,0,0,1,0,0,584.0,43,0,2,1,0,2,4,0.0,4.0
2,2,7,0,0,181,57,42,0,0,2,2,4,4,386.0,54,4,6,1,0,2,4,2337.0,4.0
1,0,0,0,0,73,57,42,0,0,2,2,4,4,295.0,53,3,4,0,0,1,3,1331.0,3.0
2,1,13,0,0,54,55,42,0,0,0,2,4,1,2.0,39,2,0,0,0,3,5,756.0,5.0
2,1,0,0,0,17,1351,41,0,5,7,2,38,11,701.0,56,0,0,2,1,1,3,0.0,3.0
2,2,1,0,0,56,884,41,0,26,39,4,16,4,844.0,32,6,6,3,0,1,2,894.0,2.0
1,0,7,0,0,301,771,41,9,10,32,12,33,4,1427.0,41,0,6,0,0,1,2,0.0,2.0
1,0,4,0,0,25,545,41,1,1,1,0,2,2,1562.0,54,2,0,1,1,2,5,1205.0,5.0
2,1,3,0,0,46,464,41,1,0,8,5,1,1,2299.0,81,3,5,3,1,1,3,1890.0,3.0
2,4,2,0,-2,46,329,41,3,0,2,5,7,3,2112.0,31,0,7,0,0,2,2,0.0,2.0
2,1,0,0,0,34,323,41,1,0,0,8,9,4,1213.0,52,1,1,0,0,1,3,1385.0,3.0
1,0,0,0,0,270,323,41,2,5,9,8,2,1,335.0,28,4,2,4,0,2,4,1522.0,4.0
2,1,4,0,0,50,133,41,0,0,0,1,12,2,374.0,31,0,2,1,0,1,3,0.0,3.0
2,2,7,0,1,1266,121,41,0,3,4,2,0,0,920.0,32,8,9,3,0,1,2,1209.0,2.0
1,0,3,0,0,116,85,41,0,0,-2,0,4,1,1177.0,30,1,3,0,0,1,3,1843.0,3.0
2,2,3,0,0,42,841,40,0,14,22,3,6,3,1211.0,38,1,8,2,1,1,3,542.0,3.0
1,0,3,2,1,409,546,40,1,2,6,2,5,4,1860.0,36,2,14,2,1,3,5,1789.0,5.0
2,2,0,0,0,95,469,40,4,1,1,3,36,11,1659.0,40,1,2,2,0,2,3,3081.0,3.0
2,1,1,0,0,194,459,40,1,15,18,4,6,0,721.0,77,3,1,1,0,0,4,1707.0,4.0
1,0,0,0,0,107,410,40,7,1,4,7,25,3,1067.0,50,1,3,0,0,2,3,229.0,3.0
1,0,2,0,0,111,349,40,3,7,16,4,1,0,339.0,63,2,2,0,0,2,5,575.0,5.0
2,5,7,1,2,655,344,40,2,5,17,0,2,1,199.0,64,0,1,0,0,1,4,0.0,4.0
1,0,5,0,0,35,323,40,6,0,6,9,13,4,1121.0,35,2,0,0,0,3,3,3040.0,3.0
2,1,2,0,1,32,229,40,1,5,7,4,2,0,826.0,37,2,4,0,0,1,4,462.0,4.0
2,1,0,0,0,57,167,40,1,0,0,1,19,0,0.0,34,3,3,0,1,1,2,4789.0,2.0
2,2,1,3,13,7231,158,40,0,0,0,1,27,4,350.0,37,2,1,0,0,0,1,151.0,1.0
1,0,4,0,0,547,137,40,1,0,5,0,6,1,2418.0,60,2,5,0,0,0,2,672.0,2.0
2,1,2,0,1,1643,89,40,0,0,0,2,6,3,701.0,67,2,5,1,1,2,4,649.0,4.0
2,1,6,0,0,54,1445,39,1,9,16,3,8,3,1568.0,39,3,6,3,0,2,2,3037.0,2.0
2,1,6,0,0,164,702,39,1,20,27,7,11,2,1350.0,55,3,8,2,0,1,3,1666.0,3.0
2,2,10,0,-2,57,620,39,0,4,11,11,13,7,973.0,37,2,4,1,0,2,3,297.0,3.0
1,0,3,0,0,73,407,39,0,1,3,4,23,4,1720.0,72,0,3,0,0,1,4,0.0,4.0
2,3,0,0,4,196,325,39,0,0,0,0,3,0,1009.0,56,1,1,0,0,0,3,178.0,3.0
2,1,0,0,1,114,295,39,5,5,14,10,7,3,645.0,51,1,3,0,0,1,3,938.0,3.0
1,0,3,0,0,45,206,39,0,1,4,0,4,1,2016.0,47,3,5,1,0,1,2,1899.0,2.0
2,3,0,0,1,53,195,39,1,5,7,3,14,1,1683.0,33,1,6,2,0,1,4,145.0,4.0
2,3,1,0,0,125,188,39,8,3,8,28,6,0,152.0,67,1,5,0,0,1,1,1026.0,1.0
1,0,0,0,0,60,163,39,1,4,2,10,2,0,1410.0,32,3,6,1,0,2,4,10367.0,4.0
2,1,1,0,2,48,152,39,0,0,0,4,5,1,1062.0,36,1,0,0,0,1,3,526.0,3.0
2,4,1,0,0,85,132,39,0,0,0,2,0,0,1236.0,41,3,8,1,0,1,1,595.0,1.0
2,1,0,1,1,95,2670,38,2,220,235,5,10,2,2058.0,62,2,0,1,0,0,2,92.0,2.0
2,1,0,0,0,128,774,38,0,0,1,5,75,34,1784.0,19,1,1,0,0,0,2,86.0,2.0
2,1,1,0,0,2081,625,38,0,4,4,0,78,29,950.0,63,1,1,1,0,1,5,280.0,5.0
2,1,0,0,0,62,617,38,1,13,9,9,0,0,1045.0,48,3,4,1,1,0,3,832.0,3.0
2,1,1,0,1,274,411,38,0,3,13,4,16,4,813.0,46,2,2,1,0,1,5,592.0,5.0
2,1,5,0,-2,33,322,38,0,0,17,4,-1,0,1027.0,25,0,0,0,0,0,3,0.0,3.0
2,2,3,0,2,58,256,38,0,0,0,0,5,0,368.0,58,2,5,1,0,1,3,434.0,3.0
1,0,1,0,0,24,173,38,8,2,2,2,61,16,214.0,71,3,2,0,0,1,4,2067.0,4.0
2,2,6,0,2,1294,165,38,1,0,8,1,11,1,889.0,61,2,2,1,0,1,2,529.0,2.0
2,1,0,0,0,323,139,38,1,0,0,3,11,2,762.0,41,1,3,1,0,1,3,295.0,3.0
2,4,5,0,0,1004,130,38,0,2,2,4,0,0,1212.0,54,2,4,1,0,3,4,1045.0,4.0
2,1,0,0,0,82,120,38,0,2,2,2,0,0,772.0,35,0,2,0,0,1,2,0.0,2.0
2,2,0,0,0,197,90,38,0,0,0,1,2,1,753.0,39,2,6,2,0,2,4,514.0,4.0
2,1,1,0,2,591,78,38,0,0,3,3,3,0,1740.0,47,0,1,1,0,1,4,0.0,4.0
2,1,3,0,3,74,826,37,0,15,31,27,31,6,1141.0,44,4,7,3,0,1,3,1489.0,3.0
2,1,2,0,-1,42,601,37,14,8,28,9,1,0,47.0,36,0,2,1,1,2,2,0.0,2.0
2,1,6,0,2,29,552,37,0,1,5,1,2,0,1894.0,28,2,1,2,3,2,3,323.0,3.0
2,1,1,0,1,48,365,37,1,2,2,4,20,3,705.0,55,1,0,2,0,2,2,683.0,2.0
1,0,0,0,0,137,269,37,1,0,0,4,9,2,766.0,55,3,0,2,0,2,4,399.0,4.0
2,1,0,0,0,55,217,37,0,0,6,2,2,1,491.0,76,0,4,1,0,0,2,0.0,2.0
2,4,3,0,1,412,168,37,0,0,4,6,1,0,770.0,34,6,4,2,0,3,4,763.0,4.0
2,1,0,0,0,368,136,37,0,0,1,0,0,1,620.0,19,0,0,0,0,2,3,0.0,3.0
2,3,1,1,-1,106,116,37,0,0,0,5,28,29,134.0,46,1,1,0,0,2,3,172.0,3.0
2,1,3,0,1,125,110,37,0,0,0,0,1,0,518.0,134,0,5,2,0,2,5,0.0,5.0
2,1,8,0,0,43,43,37,0,0,0,0,5,1,67.0,52,3,4,0,0,1,3,1158.0,3.0
2,1,0,0,-2,31,18,37,0,0,0,0,0,0,41.0,94,0,1,0,0,3,5,0.0,5.0
2,1,0,1,0,164,915,36,1,15,12,14,12,6,1900.0,47,0,1,0,0,1,4,0.0,4.0
2,1,0,0,0,19,716,36,1,13,16,4,3,2,1554.0,77,1,2,1,0,0,3,83.0,3.0
2,1,1,1,-1,450,698,36,1,0,3,3,7,5,1994.0,68,1,3,2,0,1,3,1646.0,3.0
2,1,1,0,0,84,373,36,1,1,7,8,12,9,770.0,69,1,5,0,1,1,4,641.0,4.0
2,1,3,0,1,64,341,36,1,1,1,8,0,0,976.0,68,1,4,2,0,1,5,682.0,5.0
2,1,7,0,0,95,335,36,1,0,0,13,-2,2,1081.0,37,1,2,1,0,1,3,104.0,3.0
2,1,0,1,2,226,335,36,1,0,0,13,-2,2,1107.0,66,1,1,1,0,1,5,113.0,5.0
